,dataset,k,r,w,v,reduction,acc,eff,storage
0,satimage,1,1,mi,shep,,0.8942457231726283,3.3713793754577637,1
0,satimage,1,1,mi,shep,,0.9127725856697819,3.5133907794952393,1
0,satimage,1,1,mi,shep,,0.9023255813953488,3.3759217262268066,1
0,satimage,1,1,mi,shep,,0.9253499222395023,3.381221055984497,1
0,satimage,1,1,mi,shep,,0.9071207430340558,3.3887946605682373,1
0,satimage,1,1,mi,shep,,0.9035769828926905,3.358187437057495,1
0,satimage,1,1,mi,shep,,0.9190031152647975,3.3698437213897705,1
0,satimage,1,1,chi,maj,,0.8942457231726283,1.8051936626434326,1
0,satimage,1,1,chi,maj,,0.9129082426127527,1.809957504272461,1
0,satimage,1,1,chi,maj,,0.9116279069767442,1.8142259120941162,1
0,satimage,1,1,chi,maj,,0.8973561430793157,1.8106863498687744,1
0,satimage,1,1,chi,maj,,0.9158878504672897,1.796067237854004,1
0,satimage,1,1,chi,maj,,0.9007751937984496,1.8106131553649902,1
0,satimage,1,1,chi,maj,,0.911353032659409,1.8120715618133545,1
0,satimage,1,1,chi,maj,,0.9009287925696594,1.816340446472168,1
0,satimage,1,1,chi,maj,,0.9066874027993779,1.807352066040039,1
0,satimage,1,1,chi,maj,,0.9112149532710281,1.8954894542694092,1
0,satimage,1,1,chi,inv,,0.8942457231726283,1.8042058944702148,1
0,satimage,1,1,chi,inv,,0.9129082426127527,1.8014380931854248,1
0,satimage,1,1,chi,inv,,0.9116279069767442,1.8106982707977295,1
0,satimage,1,1,chi,inv,,0.8973561430793157,1.8132781982421875,1
0,satimage,1,1,chi,inv,,0.9158878504672897,1.8039114475250244,1
0,satimage,1,1,chi,inv,,0.9007751937984496,1.8165712356567383,1
0,satimage,1,1,chi,inv,,0.911353032659409,1.814988613128662,1
0,satimage,1,1,chi,inv,,0.9009287925696594,1.8098173141479492,1
0,satimage,1,1,chi,inv,,0.9066874027993779,1.7973864078521729,1
0,satimage,1,1,chi,inv,,0.9112149532710281,1.808626413345337,1
0,satimage,1,1,chi,shep,,0.8926905132192846,1.8029067516326904,1
0,satimage,1,1,chi,shep,,0.9097978227060654,1.802668571472168,1
0,satimage,1,1,chi,shep,,0.9100775193798449,1.8164849281311035,1
0,satimage,1,1,chi,shep,,0.8942457231726283,1.799102783203125,1
0,satimage,1,1,chi,shep,,0.9127725856697819,1.8027458190917969,1
0,satimage,1,1,chi,shep,,0.8992248062015504,1.801863670349121,1
0,satimage,1,1,chi,shep,,0.9066874027993779,1.8057458400726318,1
0,satimage,1,1,chi,shep,,0.8947368421052632,1.806039571762085,1
0,satimage,1,1,chi,shep,,0.9051321928460342,1.8082928657531738,1
0,satimage,1,1,chi,shep,,0.9096573208722741,1.796553373336792,1
0,satimage,1,1.5,eq,maj,,0.9051321928460342,6.053610801696777,1
0,satimage,1,1.5,eq,maj,,0.9066874027993779,6.059246063232422,1
0,satimage,1,1.5,eq,maj,,0.9147286821705426,6.076101779937744,1
0,satimage,1,1.5,eq,maj,,0.9035769828926905,6.139591455459595,1
0,satimage,1,1.5,eq,maj,,0.9190031152647975,6.059919118881226,1
0,satimage,1,1.5,eq,maj,,0.9085271317829458,6.083024978637695,1
0,satimage,1,1.5,eq,maj,,0.9237947122861586,6.076648235321045,1
0,satimage,1,1.5,eq,maj,,0.9055727554179567,6.104349613189697,1
0,satimage,1,1.5,eq,maj,,0.9035769828926905,6.072579383850098,1
0,satimage,1,1.5,eq,maj,,0.9065420560747663,6.050824880599976,1
0,satimage,1,1.5,eq,inv,,0.9051321928460342,6.080321311950684,1
0,satimage,1,1.5,eq,inv,,0.9066874027993779,6.053723335266113,1
0,satimage,1,1.5,eq,inv,,0.9147286821705426,6.073037624359131,1
0,satimage,1,1.5,eq,inv,,0.9035769828926905,6.045214414596558,1
0,satimage,1,1.5,eq,inv,,0.9190031152647975,6.040491104125977,1
0,satimage,1,1.5,eq,inv,,0.9085271317829458,6.074183702468872,1
0,satimage,1,1.5,eq,inv,,0.9237947122861586,6.054925203323364,1
0,satimage,1,1.5,eq,inv,,0.9055727554179567,6.073575496673584,1
0,satimage,1,1.5,eq,inv,,0.9035769828926905,6.050578594207764,1
0,satimage,1,1.5,eq,inv,,0.9065420560747663,6.042266607284546,1
0,satimage,1,1.5,eq,shep,,0.9051321928460342,6.0465989112854,1
0,satimage,1,1.5,eq,shep,,0.9066874027993779,6.099079370498657,1
0,satimage,1,1.5,eq,shep,,0.9147286821705426,6.311453342437744,1
0,satimage,1,1.5,eq,shep,,0.9035769828926905,6.055401086807251,1
0,satimage,1,1.5,eq,shep,,0.9190031152647975,6.043141841888428,1
0,satimage,1,1.5,eq,shep,,0.9085271317829458,6.066629886627197,1
0,satimage,1,1.5,eq,shep,,0.9237947122861586,6.0648274421691895,1
0,satimage,1,1.5,eq,shep,,0.9055727554179567,6.1036696434021,1
0,satimage,1,1.5,eq,shep,,0.9035769828926905,6.069636583328247,1
0,satimage,1,1.5,eq,shep,,0.9065420560747663,6.050222396850586,1
0,satimage,1,1.5,mi,maj,,0.9035769828926905,7.619861841201782,1
0,satimage,1,1.5,mi,maj,,0.9051321928460342,7.641495943069458,1
0,satimage,1,1.5,mi,maj,,0.9116279069767442,7.663125038146973,1
0,satimage,1,1.5,mi,maj,,0.9020217729393468,7.615473985671997,1
0,satimage,1,1.5,mi,maj,,0.9190031152647975,7.607563018798828,1
0,satimage,1,1.5,mi,maj,,0.896124031007752,7.6412353515625,1
0,satimage,1,1.5,mi,maj,,0.926905132192846,7.615610122680664,1
0,satimage,1,1.5,mi,maj,,0.9055727554179567,7.636173725128174,1
0,satimage,1,1.5,mi,maj,,0.9020217729393468,7.627039909362793,1
0,satimage,1,1.5,mi,maj,,0.9127725856697819,7.598276853561401,1
0,satimage,1,1.5,mi,inv,,0.9051321928460342,7.605001211166382,1
0,satimage,1,1.5,mi,inv,,0.9066874027993779,7.613811731338501,1
0,satimage,1,1.5,mi,inv,,0.9100775193798449,7.6371846199035645,1
0,satimage,1,1.5,mi,inv,,0.9020217729393468,7.607552766799927,1
0,satimage,1,1.5,mi,inv,,0.9174454828660437,7.615649223327637,1
0,satimage,1,1.5,mi,inv,,0.8976744186046511,7.630207061767578,1
0,satimage,1,1.5,mi,inv,,0.926905132192846,7.6255950927734375,1
0,satimage,1,1.5,mi,inv,,0.9071207430340558,7.646719694137573,1
0,satimage,1,1.5,mi,inv,,0.9035769828926905,7.614326477050781,1
0,satimage,1,1.5,mi,inv,,0.9127725856697819,7.623049736022949,1
0,satimage,1,1.5,mi,shep,,0.9035769828926905,7.602071762084961,1
0,satimage,1,1.5,mi,shep,,0.9051321928460342,7.628253221511841,1
0,satimage,1,1.5,mi,shep,,0.9085271317829458,7.640998125076294,1
0,satimage,1,1.5,mi,shep,,0.9020217729393468,7.606037378311157,1
0,satimage,1,1.5,mi,shep,,0.9174454828660437,7.591864585876465,1
0,satimage,1,1.5,mi,shep,,0.896124031007752,7.616981506347656,1
0,satimage,1,1.5,mi,shep,,0.926905132192846,7.609796047210693,1
0,satimage,1,1.5,mi,shep,,0.9055727554179567,7.638168811798096,1
0,satimage,1,1.5,mi,shep,,0.9035769828926905,7.629512310028076,1
0,satimage,1,1.5,mi,shep,,0.9127725856697819,7.701255559921265,1
0,satimage,1,1.5,chi,maj,,0.9004665629860031,6.073712110519409,1
0,satimage,1,1.5,chi,maj,,0.9035769828926905,6.069105625152588,1
0,satimage,1,1.5,chi,maj,,0.9085271317829458,6.066578388214111,1
0,satimage,1,1.5,chi,maj,,0.9020217729393468,6.0498363971710205,1
0,satimage,1,1.5,chi,maj,,0.9236760124610592,6.04467511177063,1
0,satimage,1,1.5,chi,maj,,0.8914728682170543,6.055696249008179,1
0,satimage,1,1.5,chi,maj,,0.9237947122861586,6.047323942184448,1
0,satimage,1,1.5,chi,maj,,0.9009287925696594,6.066991090774536,1
0,satimage,1,1.5,chi,maj,,0.9051321928460342,6.040377855300903,1
0,satimage,1,1.5,chi,maj,,0.9096573208722741,6.033899784088135,1
0,satimage,1,1.5,chi,inv,,0.9004665629860031,6.115212440490723,1
0,satimage,1,1.5,chi,inv,,0.9035769828926905,6.072659254074097,1
0,satimage,1,1.5,chi,inv,,0.9085271317829458,6.108087062835693,1
0,satimage,1,1.5,chi,inv,,0.9020217729393468,6.083542585372925,1
0,satimage,1,1.5,chi,inv,,0.9236760124610592,6.684157133102417,1
0,satimage,1,1.5,chi,inv,,0.8914728682170543,6.245299339294434,1
0,satimage,1,1.5,chi,inv,,0.9237947122861586,6.192450761795044,1
0,satimage,1,1.5,chi,inv,,0.9009287925696594,6.166477918624878,1
0,satimage,1,1.5,chi,inv,,0.9051321928460342,6.2143471240997314,1
0,satimage,1,1.5,chi,inv,,0.9096573208722741,6.485683441162109,1
0,satimage,1,1.5,chi,shep,,0.9004665629860031,6.301145553588867,1
0,satimage,1,1.5,chi,shep,,0.9035769828926905,6.32833456993103,1
0,satimage,1,1.5,chi,shep,,0.9085271317829458,6.211385011672974,1
0,satimage,1,1.5,chi,shep,,0.9020217729393468,6.292254447937012,1
0,satimage,1,1.5,chi,shep,,0.9236760124610592,6.019318103790283,1
0,satimage,1,1.5,chi,shep,,0.8914728682170543,6.04144024848938,1
0,satimage,1,1.5,chi,shep,,0.9237947122861586,6.025256395339966,1
0,satimage,1,1.5,chi,shep,,0.9009287925696594,6.053673028945923,1
0,satimage,1,1.5,chi,shep,,0.9051321928460342,6.023787260055542,1
0,satimage,1,1.5,chi,shep,,0.9096573208722741,6.010932207107544,1
0,satimage,1,2,eq,maj,,0.8973561430793157,1.7772374153137207,1
0,satimage,1,2,eq,maj,,0.9082426127527217,1.777296543121338,1
0,satimage,1,2,eq,maj,,0.9054263565891473,1.786971092224121,1
0,satimage,1,2,eq,maj,,0.8989113530326595,1.7719979286193848,1
0,satimage,1,2,eq,maj,,0.9158878504672897,1.7776522636413574,1
0,satimage,1,2,eq,maj,,0.8976744186046511,1.7800359725952148,1
0,satimage,1,2,eq,maj,,0.9175738724727839,1.794440507888794,1
0,satimage,1,2,eq,maj,,0.8962848297213623,1.7804944515228271,1
0,satimage,1,2,eq,maj,,0.8911353032659409,1.8073399066925049,1
0,satimage,1,2,eq,maj,,0.9096573208722741,1.7748873233795166,1
0,satimage,1,2,eq,inv,,0.8973561430793157,1.7722482681274414,1
0,satimage,1,2,eq,inv,,0.9082426127527217,1.7778291702270508,1
0,satimage,1,2,eq,inv,,0.9054263565891473,1.7822654247283936,1
0,satimage,1,2,eq,inv,,0.8989113530326595,1.7841639518737793,1
0,satimage,1,2,eq,inv,,0.9158878504672897,1.7707746028900146,1
0,satimage,1,2,eq,inv,,0.8976744186046511,1.7776103019714355,1
0,satimage,1,2,eq,inv,,0.9175738724727839,1.775561809539795,1
0,satimage,1,2,eq,inv,,0.8962848297213623,1.7900617122650146,1
0,satimage,1,2,eq,inv,,0.8911353032659409,1.7799038887023926,1
0,satimage,1,2,eq,inv,,0.9096573208722741,1.7788703441619873,1
0,satimage,1,2,eq,shep,,0.8973561430793157,1.7750349044799805,1
0,satimage,1,2,eq,shep,,0.9082426127527217,1.7718250751495361,1
0,satimage,1,2,eq,shep,,0.9054263565891473,1.7835261821746826,1
0,satimage,1,2,eq,shep,,0.8989113530326595,1.7742056846618652,1
0,satimage,1,2,eq,shep,,0.9158878504672897,1.7681097984313965,1
0,satimage,1,2,eq,shep,,0.8976744186046511,1.7756991386413574,1
0,satimage,1,2,eq,shep,,0.9175738724727839,1.7826285362243652,1
0,satimage,1,2,eq,shep,,0.8962848297213623,1.7862462997436523,1
0,satimage,1,2,eq,shep,,0.8911353032659409,1.7835161685943604,1
0,satimage,1,2,eq,shep,,0.9096573208722741,1.7784512042999268,1
0,satimage,1,2,mi,maj,,0.9004665629860031,3.3442506790161133,1
0,satimage,1,2,mi,maj,,0.9082426127527217,3.3519725799560547,1
0,satimage,1,2,mi,maj,,0.9085271317829458,3.3343141078948975,1
0,satimage,1,2,mi,maj,,0.9004665629860031,3.336134195327759,1
0,satimage,1,2,mi,maj,,0.9143302180685359,3.3271501064300537,1
0,satimage,1,2,mi,maj,,0.8992248062015504,3.341569185256958,1
0,satimage,1,2,mi,maj,,0.9160186625194401,3.361154556274414,1
0,satimage,1,2,mi,maj,,0.9009287925696594,3.3555896282196045,1
0,satimage,1,2,mi,maj,,0.8942457231726283,3.3630526065826416,1
0,satimage,1,2,mi,maj,,0.9096573208722741,3.324176073074341,1
0,satimage,1,2,mi,inv,,0.8989113530326595,3.3192553520202637,1
0,satimage,1,2,mi,inv,,0.9082426127527217,3.32785701751709,1
0,satimage,1,2,mi,inv,,0.9085271317829458,3.343906879425049,1
0,satimage,1,2,mi,inv,,0.9004665629860031,3.343083620071411,1
0,satimage,1,2,mi,inv,,0.9158878504672897,3.3245177268981934,1
0,satimage,1,2,mi,inv,,0.8976744186046511,3.353173017501831,1
0,satimage,1,2,mi,inv,,0.9160186625194401,3.32881236076355,1
0,satimage,1,2,mi,inv,,0.8993808049535603,3.362539291381836,1
0,satimage,1,2,mi,inv,,0.8911353032659409,3.32736873626709,1
0,satimage,1,2,mi,inv,,0.9096573208722741,3.341681480407715,1
0,satimage,1,2,mi,shep,,0.9004665629860031,3.33276104927063,1
0,satimage,1,2,mi,shep,,0.9082426127527217,3.3356826305389404,1
0,satimage,1,2,mi,shep,,0.9085271317829458,3.344667911529541,1
0,satimage,1,2,mi,shep,,0.9004665629860031,3.3271450996398926,1
0,satimage,1,2,mi,shep,,0.9158878504672897,3.3556172847747803,1
0,satimage,1,2,mi,shep,,0.8992248062015504,3.3321616649627686,1
0,satimage,1,2,mi,shep,,0.9160186625194401,3.343355178833008,1
0,satimage,1,2,mi,shep,,0.9009287925696594,3.3518381118774414,1
0,satimage,1,2,mi,shep,,0.8895800933125972,3.331430673599243,1
0,satimage,1,2,mi,shep,,0.9080996884735203,3.354543447494507,1
0,satimage,1,2,chi,maj,,0.895800933125972,1.771808385848999,1
0,satimage,1,2,chi,maj,,0.9082426127527217,1.7697937488555908,1
0,satimage,1,2,chi,maj,,0.9038759689922481,1.8046128749847412,1
0,satimage,1,2,chi,maj,,0.9035769828926905,1.7839539051055908,1
0,satimage,1,2,chi,maj,,0.9143302180685359,1.7708606719970703,1
0,satimage,1,2,chi,maj,,0.8821705426356589,1.794558048248291,1
0,satimage,1,2,chi,maj,,0.9191290824261276,1.7698063850402832,1
0,satimage,1,2,chi,maj,,0.9009287925696594,1.7987892627716064,1
0,satimage,1,2,chi,maj,,0.8942457231726283,1.7778475284576416,1
0,satimage,1,2,chi,maj,,0.9034267912772586,1.7739789485931396,1
0,satimage,1,2,chi,inv,,0.895800933125972,1.778395652770996,1
0,satimage,1,2,chi,inv,,0.9082426127527217,1.7807724475860596,1
0,satimage,1,2,chi,inv,,0.9038759689922481,1.8064830303192139,1
0,satimage,1,2,chi,inv,,0.9035769828926905,1.8002383708953857,1
0,satimage,1,2,chi,inv,,0.9143302180685359,1.775599718093872,1
0,satimage,1,2,chi,inv,,0.8821705426356589,1.804319143295288,1
0,satimage,1,2,chi,inv,,0.9191290824261276,1.7827613353729248,1
0,satimage,1,2,chi,inv,,0.9009287925696594,1.8112902641296387,1
0,satimage,1,2,chi,inv,,0.8942457231726283,1.893296480178833,1
0,satimage,1,2,chi,inv,,0.9034267912772586,1.8213679790496826,1
0,satimage,1,2,chi,shep,,0.895800933125972,1.779933214187622,1
0,satimage,1,2,chi,shep,,0.9082426127527217,1.778836965560913,1
0,satimage,1,2,chi,shep,,0.9038759689922481,1.8019318580627441,1
0,satimage,1,2,chi,shep,,0.9035769828926905,1.7988426685333252,1
0,satimage,1,2,chi,shep,,0.9143302180685359,1.7973377704620361,1
0,satimage,1,2,chi,shep,,0.8821705426356589,1.7830021381378174,1
0,satimage,1,2,chi,shep,,0.9191290824261276,1.7672364711761475,1
0,satimage,1,2,chi,shep,,0.9009287925696594,1.8086724281311035,1
0,satimage,1,2,chi,shep,,0.8942457231726283,1.778205394744873,1
0,satimage,1,2,chi,shep,,0.9034267912772586,1.778895616531372,1
0,satimage,3,1,eq,maj,,0.9004665629860031,1.7774105072021484,1
0,satimage,3,1,eq,maj,,0.9160186625194401,1.776599645614624,1
0,satimage,3,1,eq,maj,,0.9209302325581395,1.8025410175323486,1
0,satimage,3,1,eq,maj,,0.9097978227060654,1.7953197956085205,1
0,satimage,3,1,eq,maj,,0.9283489096573209,1.7867841720581055,1
0,satimage,3,1,eq,maj,,0.9038759689922481,1.813706636428833,1
0,satimage,3,1,eq,maj,,0.9222395023328149,1.7746515274047852,1
0,satimage,3,1,eq,maj,,0.9040247678018576,1.8081343173980713,1
0,satimage,3,1,eq,maj,,0.9035769828926905,1.8025434017181396,1
0,satimage,3,1,eq,maj,,0.9049844236760125,1.7957344055175781,1
0,satimage,3,1,eq,inv,,0.9020217729393468,1.7755584716796875,1
0,satimage,3,1,eq,inv,,0.9160186625194401,1.7701752185821533,1
0,satimage,3,1,eq,inv,,0.9178294573643411,1.7984254360198975,1
0,satimage,3,1,eq,inv,,0.9082426127527217,1.7889392375946045,1
0,satimage,3,1,eq,inv,,0.926791277258567,1.7881112098693848,1
0,satimage,3,1,eq,inv,,0.9038759689922481,1.794529914855957,1
0,satimage,3,1,eq,inv,,0.9253499222395023,1.7793936729431152,1
0,satimage,3,1,eq,inv,,0.9102167182662538,1.8119993209838867,1
0,satimage,3,1,eq,inv,,0.9020217729393468,1.8032166957855225,1
0,satimage,3,1,eq,inv,,0.9096573208722741,1.7907671928405762,1
0,satimage,3,1,eq,shep,,0.9020217729393468,1.7760589122772217,1
0,satimage,3,1,eq,shep,,0.9160186625194401,1.7832767963409424,1
0,satimage,3,1,eq,shep,,0.9178294573643411,1.800281047821045,1
0,satimage,3,1,eq,shep,,0.9066874027993779,1.799489974975586,1
0,satimage,3,1,eq,shep,,0.926791277258567,1.7890520095825195,1
0,satimage,3,1,eq,shep,,0.9038759689922481,1.8000762462615967,1
0,satimage,3,1,eq,shep,,0.9253499222395023,1.7816462516784668,1
0,satimage,3,1,eq,shep,,0.9102167182662538,1.7997589111328125,1
0,satimage,3,1,eq,shep,,0.9035769828926905,1.8017551898956299,1
0,satimage,3,1,eq,shep,,0.9096573208722741,1.7925589084625244,1
0,satimage,3,1,mi,maj,,0.895800933125972,3.3375723361968994,1
0,satimage,3,1,mi,maj,,0.9144634525660964,3.3705873489379883,1
0,satimage,3,1,mi,maj,,0.9178294573643411,3.3564300537109375,1
0,satimage,3,1,mi,maj,,0.911353032659409,3.35508394241333,1
0,satimage,3,1,mi,maj,,0.9252336448598131,3.3779525756835938,1
0,satimage,3,1,mi,maj,,0.9023255813953488,3.364006519317627,1
0,satimage,3,1,mi,maj,,0.9253499222395023,3.378164768218994,1
0,satimage,3,1,mi,maj,,0.9024767801857585,3.358384847640991,1
0,satimage,3,1,mi,maj,,0.9097978227060654,3.400153160095215,1
0,satimage,3,1,mi,maj,,0.9112149532710281,3.3792243003845215,1
0,satimage,3,1,mi,inv,,0.8973561430793157,3.3807005882263184,1
0,satimage,3,1,mi,inv,,0.9160186625194401,3.3797266483306885,1
0,satimage,3,1,mi,inv,,0.9178294573643411,3.366107702255249,1
0,satimage,3,1,mi,inv,,0.9082426127527217,3.3870739936828613,1
0,satimage,3,1,mi,inv,,0.9252336448598131,3.3703672885894775,1
0,satimage,3,1,mi,inv,,0.8992248062015504,3.3838071823120117,1
0,satimage,3,1,mi,inv,,0.9253499222395023,3.3389198780059814,1
0,satimage,3,1,mi,inv,,0.9086687306501547,3.3502113819122314,1
0,satimage,3,1,mi,inv,,0.9035769828926905,3.362424850463867,1
0,satimage,3,1,mi,inv,,0.9158878504672897,3.3952651023864746,1
0,satimage,3,1,mi,shep,,0.8989113530326595,3.4337258338928223,1
0,satimage,3,1,mi,shep,,0.9160186625194401,3.350379705429077,1
0,satimage,3,1,mi,shep,,0.9162790697674419,3.400446653366089,1
0,satimage,3,1,mi,shep,,0.9066874027993779,3.353411912918091,1
0,satimage,3,1,mi,shep,,0.9252336448598131,3.37201189994812,1
0,satimage,3,1,mi,shep,,0.8992248062015504,3.3747007846832275,1
0,satimage,3,1,mi,shep,,0.9253499222395023,3.355170488357544,1
0,satimage,3,1,mi,shep,,0.9055727554179567,3.3922770023345947,1
0,satimage,3,1,mi,shep,,0.9051321928460342,3.3558144569396973,1
0,satimage,3,1,mi,shep,,0.9158878504672897,3.3655900955200195,1
0,satimage,3,1,chi,maj,,0.8942457231726283,1.814655065536499,1
0,satimage,3,1,chi,maj,,0.9191290824261276,1.8001360893249512,1
0,satimage,3,1,chi,maj,,0.9131782945736434,1.813934326171875,1
0,satimage,3,1,chi,maj,,0.9082426127527217,1.8053867816925049,1
0,satimage,3,1,chi,maj,,0.9236760124610592,1.81368088722229,1
0,satimage,3,1,chi,maj,,0.9131782945736434,1.821908712387085,1
0,satimage,3,1,chi,maj,,0.9175738724727839,1.8124585151672363,1
0,satimage,3,1,chi,maj,,0.9009287925696594,1.808840274810791,1
0,satimage,3,1,chi,maj,,0.9051321928460342,1.800363302230835,1
0,satimage,3,1,chi,maj,,0.9096573208722741,1.8095366954803467,1
0,satimage,3,1,chi,inv,,0.8942457231726283,1.8127696514129639,1
0,satimage,3,1,chi,inv,,0.9206842923794712,1.8098220825195312,1
0,satimage,3,1,chi,inv,,0.9131782945736434,1.8164234161376953,1
0,satimage,3,1,chi,inv,,0.9082426127527217,1.800382375717163,1
0,satimage,3,1,chi,inv,,0.9236760124610592,1.7926325798034668,1
0,satimage,3,1,chi,inv,,0.9100775193798449,1.8097326755523682,1
0,satimage,3,1,chi,inv,,0.9160186625194401,1.8138916492462158,1
0,satimage,3,1,chi,inv,,0.8993808049535603,1.833197832107544,1
0,satimage,3,1,chi,inv,,0.9020217729393468,1.9278454780578613,1
0,satimage,3,1,chi,inv,,0.9096573208722741,1.7930655479431152,1
0,satimage,3,1,chi,shep,,0.8942457231726283,1.7915372848510742,1
0,satimage,3,1,chi,shep,,0.9097978227060654,1.8018083572387695,1
0,satimage,3,1,chi,shep,,0.9085271317829458,1.8029980659484863,1
0,satimage,3,1,chi,shep,,0.8942457231726283,1.7952244281768799,1
0,satimage,3,1,chi,shep,,0.9127725856697819,1.7818007469177246,1
0,satimage,3,1,chi,shep,,0.8992248062015504,1.7797305583953857,1
0,satimage,3,1,chi,shep,,0.9066874027993779,1.765373706817627,1
0,satimage,3,1,chi,shep,,0.8947368421052632,1.8055639266967773,1
0,satimage,3,1,chi,shep,,0.9051321928460342,1.7914314270019531,1
0,satimage,3,1,chi,shep,,0.9096573208722741,1.7727692127227783,1
0,satimage,3,1.5,eq,maj,,0.8911353032659409,6.0179603099823,1
0,satimage,3,1.5,eq,maj,,0.9020217729393468,6.047621011734009,1
0,satimage,3,1.5,eq,maj,,0.9178294573643411,6.05836033821106,1
0,satimage,3,1.5,eq,maj,,0.9129082426127527,6.050153732299805,1
0,satimage,3,1.5,eq,maj,,0.9236760124610592,6.028162956237793,1
0,satimage,3,1.5,eq,maj,,0.9069767441860465,6.061437129974365,1
0,satimage,3,1.5,eq,maj,,0.9206842923794712,6.042690992355347,1
0,satimage,3,1.5,eq,maj,,0.9040247678018576,6.062559127807617,1
0,satimage,3,1.5,eq,maj,,0.9144634525660964,6.052809000015259,1
0,satimage,3,1.5,eq,maj,,0.9080996884735203,6.036403656005859,1
0,satimage,3,1.5,eq,inv,,0.8926905132192846,6.038069486618042,1
0,satimage,3,1.5,eq,inv,,0.9035769828926905,6.036068439483643,1
0,satimage,3,1.5,eq,inv,,0.9131782945736434,6.0728278160095215,1
0,satimage,3,1.5,eq,inv,,0.9097978227060654,6.041967153549194,1
0,satimage,3,1.5,eq,inv,,0.9221183800623053,6.045012950897217,1
0,satimage,3,1.5,eq,inv,,0.9054263565891473,6.054689407348633,1
0,satimage,3,1.5,eq,inv,,0.9237947122861586,6.056246757507324,1
0,satimage,3,1.5,eq,inv,,0.9055727554179567,6.089125156402588,1
0,satimage,3,1.5,eq,inv,,0.9144634525660964,6.058843612670898,1
0,satimage,3,1.5,eq,inv,,0.9080996884735203,6.011507034301758,1
0,satimage,3,1.5,eq,shep,,0.8926905132192846,6.044198751449585,1
0,satimage,3,1.5,eq,shep,,0.9035769828926905,6.055955171585083,1
0,satimage,3,1.5,eq,shep,,0.9131782945736434,6.062141418457031,1
0,satimage,3,1.5,eq,shep,,0.9097978227060654,6.045318365097046,1
0,satimage,3,1.5,eq,shep,,0.9221183800623053,6.025546073913574,1
0,satimage,3,1.5,eq,shep,,0.9054263565891473,6.0784265995025635,1
0,satimage,3,1.5,eq,shep,,0.9237947122861586,6.030366897583008,1
0,satimage,3,1.5,eq,shep,,0.9055727554179567,6.067272186279297,1
0,satimage,3,1.5,eq,shep,,0.9144634525660964,6.051616430282593,1
0,satimage,3,1.5,eq,shep,,0.9080996884735203,6.039685249328613,1
0,satimage,3,1.5,mi,maj,,0.8911353032659409,7.618589401245117,1
0,satimage,3,1.5,mi,maj,,0.9082426127527217,7.61864447593689,1
0,satimage,3,1.5,mi,maj,,0.9100775193798449,7.596493721008301,1
0,satimage,3,1.5,mi,maj,,0.9129082426127527,7.634550333023071,1
0,satimage,3,1.5,mi,maj,,0.9299065420560748,7.610274076461792,1
0,satimage,3,1.5,mi,maj,,0.9054263565891473,7.602770090103149,1
0,satimage,3,1.5,mi,maj,,0.9237947122861586,7.625329494476318,1
0,satimage,3,1.5,mi,maj,,0.9055727554179567,7.6420676708221436,1
0,satimage,3,1.5,mi,maj,,0.9051321928460342,7.598000526428223,1
0,satimage,3,1.5,mi,maj,,0.9096573208722741,7.5869152545928955,1
0,satimage,3,1.5,mi,inv,,0.8926905132192846,7.625707149505615,1
0,satimage,3,1.5,mi,inv,,0.9097978227060654,7.620564937591553,1
0,satimage,3,1.5,mi,inv,,0.9038759689922481,7.646697998046875,1
0,satimage,3,1.5,mi,inv,,0.9129082426127527,7.661259889602661,1
0,satimage,3,1.5,mi,inv,,0.9252336448598131,7.602441072463989,1
0,satimage,3,1.5,mi,inv,,0.9007751937984496,7.6220643520355225,1
0,satimage,3,1.5,mi,inv,,0.9284603421461898,7.6194398403167725,1
0,satimage,3,1.5,mi,inv,,0.9086687306501547,7.788682460784912,1
0,satimage,3,1.5,mi,inv,,0.9097978227060654,7.74189829826355,1
0,satimage,3,1.5,mi,inv,,0.9096573208722741,7.680570363998413,1
0,satimage,3,1.5,mi,shep,,0.8942457231726283,7.683519124984741,1
0,satimage,3,1.5,mi,shep,,0.9097978227060654,7.689291954040527,1
0,satimage,3,1.5,mi,shep,,0.9069767441860465,7.673174619674683,1
0,satimage,3,1.5,mi,shep,,0.9097978227060654,7.650922536849976,1
0,satimage,3,1.5,mi,shep,,0.9252336448598131,7.636611700057983,1
0,satimage,3,1.5,mi,shep,,0.9007751937984496,7.658893585205078,1
0,satimage,3,1.5,mi,shep,,0.926905132192846,7.642650127410889,1
0,satimage,3,1.5,mi,shep,,0.9071207430340558,8.024658441543579,1
0,satimage,3,1.5,mi,shep,,0.911353032659409,8.362029790878296,1
0,satimage,3,1.5,mi,shep,,0.9112149532710281,7.940328359603882,1
0,satimage,3,1.5,chi,maj,,0.8926905132192846,6.2969746589660645,1
0,satimage,3,1.5,chi,maj,,0.9097978227060654,6.045225143432617,1
0,satimage,3,1.5,chi,maj,,0.9100775193798449,6.07021689414978,1
0,satimage,3,1.5,chi,maj,,0.911353032659409,6.036684513092041,1
0,satimage,3,1.5,chi,maj,,0.9236760124610592,6.0252685546875,1
0,satimage,3,1.5,chi,maj,,0.8992248062015504,6.06164026260376,1
0,satimage,3,1.5,chi,maj,,0.9253499222395023,6.0767717361450195,1
0,satimage,3,1.5,chi,maj,,0.9040247678018576,6.0740807056427,1
